Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP,Spend_NZD,Spend_ILS,Spend_AUD,Spend_TWD,Spend_BRL,Spend_ARS,Spend_ZAR,Spend_CLP
AR18194794969934331905,CBS Interactive Inc.,EIN ID 13-3696170,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, US",,465,15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03638539475325288449,BERGMANFORCONGRESS,FEC ID C00614214,US,,62,39100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02668858180557078529,Friends of Meridth Hammer,Registered in US-IL 36890,US,,21,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17479936215141580801,MICHELLE RENEE NEWMAN,,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05753200777090826241,Alaskans for Better Elections,EIN ID 84-2283567,"AT, BE, DE, DK, ES, FI, FR, IE, IT, NL, PL, SE, US",,100,73400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09154771307374575617,CDU Landesverband Berlin,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,95,0,14650,0,100,0,500,20000,250,0,1000,50,0,0,0,0,0,0,0,0
AR14524026541056196609,Care for Kids,EIN ID 92-2004228,US,,1,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11673889473246003201,John Harvey Slocum Campaign,EIN ID 87-3919131,US,,5,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00586406590890901505,Vladimir Bilcik,,SK,,4,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00014445418125459457,Konstantinos Zervas,,"AT, BE, BG, CY, CZ, DE, DK, ES, FI, FR, GR, HR, HU, IE, IT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,25,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11220252450462105601,MARLENE DE LA ROSA FOR DPS KIDS,EIN ID 93-2840014,US,,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01040806915262644225,THE HAGADONE CORPORATION,EIN ID 82-0288922,US,,6,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13132486892685623297,MIhhail Kõlvart,,EE,,38,0,7350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03439025428243677185,MCCARTY FOR MAYOR 2024,EIN ID 93-1734983,US,,5,62700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13887579148760645633,Denice Gary-Pandol,,US,,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09474519596653346817,Marc Levine for Insurance Commissioner,EIN ID 87-2589428,US,,12,24600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06348646143836028929,CHRISTOS KOUTSOUKOS,,"BE, DE, GR, IT",,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04563369148175876097,Committee for Terri Jamison,Registered in US-OH ,US,,8,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01928467425737572353,Mohammed Nehad Abdulhameed,,US,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18373272026681966593,LEANNE FOR PA,Registered in US-PA 20140067,US,,11,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04873370198154936321,REBUILD LOUISIANA,EIN ID 81-1464694,US,,36,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08020603691566366721,O'Brien for Supreme Court Judge,Registered in US-IL 36946,US,,3,56700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08287098715701772289,HAMDEN DEMOCRATIC TOWN COMMITTEE,EIN ID 26-2698105,US,,7,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03720951445239889921,THE LEADERSHIP CONFERENCE ON CIVIL AND HUMAN RIGHTS,EIN ID 52-0789800,US,,29,82400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14123763832773935105,REPUBLICAN PARTY OF TEXAS,FEC ID C00143743,US,,40,51000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12299805983688884225,SUZANNE VALDEZ FOR DISTRICT ATTORNEY,EIN ID 85-0728248,US,,1,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00785946201617858561,Friends of Paul O'Grady,Registered in US-IL 21557,US,,8,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07993648064499810305,ELEICAO 2022 OSEIAS SANTOS DA SILVA DEPUTADO ESTADUAL,,BR,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0
AR00098794005973696513,Jeremy for Georgia,EIN ID 87-4343994,US,,8,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15199261714282446849,Partidul Pro Romania - Filiala Suceava,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,62,0,5350,0,100,1500,0,20000,250,25750,1000,0,0,0,0,0,0,0,0,0
AR02900015313292623873,ELEICAO 2022 JOSE WELLINGTON BARROSO DE ARAUJO DIAS SENADOR,,BR,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169500,0,0,0
AR12241259188533067777,CONSULTING EXPERTS LLC,EIN ID 83-4139229,US,,10,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08340961763121954817,PARTIDO JUSTICIALISTA DISTRITO ELECTORAL DE LA PROVINCIA DE SANTA FE,,AR,,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33465000,0,0
AR08535064976044326913,The Brexit Party,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,47,0,3250,0,100,1500,500,20000,250,250,1000,142250,0,0,0,0,0,0,0,0
AR14587549073004298241,Angel One Limited,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IN, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,16,0,0,3548750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05703427466249371649,ELEICAO 2022 DANIEL JOSE DA SILVA OLIVEIRA DEPUTADO FEDERAL,,BR,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,0,0,0
AR15245160139989188609,POLITICAL GAMES INC.,EIN ID 46-3206395,US,,246,62500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16596803115592712193,Joonas Könttä,,"AT, BE, CY, CZ, DE, DK, EE, ES, FI, FR, HU, IE, IT, LT, LV, NL, PL, PT, RO, SE",,19,0,2700,0,0,0,500,0,0,0,1000,0,0,0,0,0,0,0,0,0
AR05638137709877788673,COMMITTEE TO ELECT MORGAN FOR MICHIGAN,FEC ID C00636324,US,,18,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13182511510653501441,CARLINA FOR COUNCIL,EIN ID 47-5671944,US,,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04755796877176209409,Freedom-Loving Alaskans for David Eastman,Registered in US-AK 852361910,US,,16,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03815024285722869761,BEVERLY PINGERELLI FOR STATE REPRESENTATIVE - DISTRICT 21,Registered in US-AZ 100252,US,,13,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06279549362813009921,亞基拉創藝有限公司,,TW,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,0,0
AR11930569672476327937,Gogler Sp. z o.o.,,PL,,238,0,4500,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0
AR09222536751615049729,盧秀燕競選辦事處,,TW,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507000,0,0,0,0
AR05396687430319341569,NISHA FOR CONGRESS,FEC ID C00723031,US,,3,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05132727330241773569,"Georgia Blue PAC, Inc.",Registered in US-GA NC2022000003,US,,3,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01335206307560423425,ELEICAO 2022 YANDRA BARRETO FERREIRA DEPUTADO FEDERAL,,BR,,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61500,0,0,0
AR02560800170644078593,State Democracy Action Fund,EIN ID 81-4100201,US,,1,34500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01775929841153998849,Yes on 2P,EIN ID 93-3516677,"AT, BE, BG, CZ, DE, EE, ES, FR, GR, HR, HU, IE, IT, LT, LV, NL, PL, PT, RO, SI, SK",,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03378469997142605825,ELEICAO 2022 FRANCISCO MENDES CAMPOS DEPUTADO ESTADUAL,,BR,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0
AR07730983292198977537,KWW Niezależny Kandydat Dawid Borowiak,,"BE, CY, DE, DK, ES, IE, IT, LV, NL, PL, SE",,5,0,50,0,0,0,500,0,250,0,1000,0,0,0,0,0,0,0,0,0
AR14492421491632635905,CATHY MCMORRIS RODGERS FOR CONGRESS,,US,,6,64100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09241650936630214657,ELEICAO 2022 RICARDO HOLZ VIDAL DOS SANTOS DEPUTADO FEDERAL,,BR,,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0,0
AR16689066572253233153,FUTURE NOW FUND,EIN ID 82-2384417,US,,102,51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11753078430982209537,ELEICAO 2022 NELSON MARCHESAN JUNIOR DEPUTADO FEDERAL,,BR,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0
AR06260478883385049089,HARTMAN FOR PA,EIN ID 84-2401210,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00389592772568416257,"Frustrated Santa Clarans Opposing Gillmor for Mayor 2022, sponsored by DeBartolo Corporation & Affiliated Entities, including Forty Niners Football Company, LLC",Registered in US-CA ,US,,9,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11431801133346062337,ELEICAO 2022 LEONARDO DE SOUZA XAVIER DEPUTADO ESTADUAL,,BR,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0
AR03856025143042113537,ROOSEVELT VILELA PIRES,,BR,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0
AR09478239588087496705,Kerry for Bloomington,Registered in US-IN ,US,,2,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05765075296512376833,Silvia Cristina Amancio Chagas,,BR,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0
AR17957011218057134081,ELEICAO 2022 RICARDO DE SOUZA LIMA CAIAFA DEPUTADO DISTRITAL,,BR,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0
AR18077924305605230593,BARRY RICHARD ZEEBERG,Registered in US-VA 919685937,US,,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04909134700066373633,Erica Stanford,,NZ,,6,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0
AR08759539139667296257,Sires Team For West New York,EIN ID 92-1624162,US,,2,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11979738870397796353,Hagamos Más,,"AR, DE, ES, FR, GR, HU, IT, PL, RO",,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830000,0,0
AR06493163237771575297,ELEICAO 2022 IZAIAS DOS SANTOS DEPUTADO FEDERAL,,BR,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0
AR13657641271341088769,Michelle for Minnesota,EIN ID 87-2368255,US,,21,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13402343467464523777,FRIENDS OF LISSA GEIGER SHULMAN,EIN ID 84-3124517,US,,41,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11469103714585804801,樂圖創意有限公司,,TW,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207000,0,0,0,0
AR12771839519632654337,KLOBUCHAR FOR MINNESOTA,FEC ID C00431353,US,,37,68200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07615199941790531585,MuSlate Online Services OPC PVT. LTD.,,IN,,19,0,0,20250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04412253988041261057,HAMPTON DEMOCRATIC COMMITTEE,Registered in US-NH 03004918,US,,11,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08123177131321589761,ELEICAO 2022 ERLON PEREIRA ROCHA DEPUTADO ESTADUAL,,BR,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0
AR10855998782349246465,PANE FOR ASSEMBLY 2022; JOSH,Registered in US-CA 1445256,US,,15,21900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04750910578782896129,Yhteinen hyvä ry,,"AT, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LV, MT, NL, PL, PT, RO, SE, SI",,36,0,600,0,0,0,0,0,0,0,1000,50,0,0,0,0,0,0,0,0
AR06767936691110936577,Friends of Courtney Neron,Registered in US-OR 19466,US,,2,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01147327292523937793,Dylan Martin,,US,,2,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17766591747044933633,ELEICAO 2022 RICARDO JOSE MAGALHAES BARROS DEPUTADO FEDERAL,,BR,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0
AR01599990697761439745,ELEICAO 2022 BRUNO LAMAS SILVA DEPUTADO ESTADUAL,,BR,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0
AR10860369684667039745,The Unity Democratic Club,Registered in US-NY 238122,US,,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13753402068331134977,摘星數位廣告有限公司,,TW,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39000,0,0,0,0
AR04534945604366761985,Janne Virtanen,,"FI, IE",,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06232665877766995969,Alaina for Noblesville,EIN ID 92-3954774,US,,6,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01304046697785065473,Andreas Raaby Steenberg,,DK,,6,0,1050,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12380870776981553153,DAVID LEAVITT,EIN ID 84-5102991,US,,21,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02943943070565007361,BARRON CASTEEL CAMPAIGN,EIN ID 87-4025954,US,,5,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04669463052364546049,AMERICA LEADS ACTION INC,EIN ID 99-0589890,US,,1,11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05379722378219618305,DUSPARA MIRKO - NEZAVISNA LISTA,,HR,,175,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02481096366588166145,SPOLU - občianska demokracia,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,166,0,50400,0,0,3000,500,20000,250,250,1000,50,0,0,0,0,0,0,0,0
AR17312312368952246273,CHIP COLDIRON FOR CONGRESS,FEC ID C00724666,US,,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16436864993120485377,FRIENDS OF LAURA JENS-SMITH,EIN ID 47-4263121,US,,2,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01175914904083759105,DARREN DUNCAN FOR CONGRESS,FEC ID C00729210,US,,8,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04441105104434626561,Skúsme to inak,,SK,,22,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01468648879862841345,REP. RALPH NORMAN - U.S. HOUSE OF REPRESENTATIVES,EIN ID 53-6002523,US,,23,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04320320041271689217,Juntos Somos Río Negro,,AR,,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10755000,0,0
AR05715167054978351105,Mac Warner For WV,Registered in US-WV 125179,US,,12,11800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13623740716516638721,KKW Koalicja Obywatelska PO .N iPL Zieloni,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,454,0,10950,0,100,1500,500,20000,49500,250,1000,50,0,0,0,0,0,0,0,0
AR15893678486330540033,"CALIFORNIANS FOR SAFE SCHOOLS AND HEALTHY LEARNING, YES ON PROP 13, A COMMITTEE SUPPORTED BY GOVERNOR NEWSOM, TE",EIN ID 84-3291554,US,,28,153300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11475519914689691649,ELEICAO 2022 VLADIMIR SAFATLE PINHEIRO DEPUTADO FEDERAL,,BR,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0
AR06260424663717904385,ELEICAO 2022 EDMAR LORENCINI DOS ANJOS DEPUTADO ESTADUAL,,BR,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0
AR08148477787229913089,NATIONAL CONGRESS OF AMERICAN INDIANS,,US,,2,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03563684311389437953,Partidul Mișcarea Populară - Organizația Sector 3,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,104,0,10350,0,100,1500,500,20000,250,49250,1000,0,0,0,0,0,0,0,0,0
AR13912094650287521793,JUSTIN BERRY CAMPAIGN,EIN ID 84-3549051,US,,18,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11836696633871958017,SOPHIA RESCINITI FOR ASSEMBLY,EIN ID 87-4313186,US,,1,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14183528749374373889,Testing,,"IL, US",,1,100,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0
AR11783520678139920385,FRIENDS OF SARAH SCHULZ,EIN ID 80-4003279,US,,13,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04303529605362352129,"RESULTS FOR NC, Inc.",FEC ID C00545152,US,,7,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08170995785366765569,KOHL FOR CONGRESS,FEC ID C00647164,US,,3,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01403603455590793217,John McQueeney Campaign,EIN ID 93-4709018,US,,3,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12306310144722993153,COMMITTEE TO ELECT JAMES E JOHNSON JR,Registered in US-MI 520268,US,,12,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04359115415704567809,"GOP SCOUTS, INC.",EIN ID 83-1486714,US,,428,13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07515573261917224961,Cliff Groh for State House,Registered in US-AK ,US,,19,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07521486779048787969,FEDERATION OF AMERICAN HOSPITALS,EIN ID 13-6226549,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16213920250171752449,ELEICAO 2022 JUAN CESAR BUHLER SAVEDRA DEPUTADO ESTADUAL,,BR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0
AR11138242592565624833,Perry Johnson for Governor,Registered in US-MI 520340,US,,30,75100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12849245138228084737,GREGORY COLL FOR CONGRESS,FEC ID C00734426,US,,4,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16249462856892809217,PALMTAG FOR NEBRASKA,Registered in US-NE ,US,,4,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08357426674869993473,FRIENDS OF KERRY E SINGH,EIN ID 93-2490836,US,,2,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09713029575960690689,Unical Systems Private Limited,,IN,,16,0,0,994500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01673292389206196225,FLÁVIO TOGNI DE LIMA E SILVA,,BR,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0
AR16335779914152148993,FDP Unterfranken,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,26,0,1950,0,100,0,0,20000,250,250,1000,0,0,0,0,0,0,0,0,0
AR01704891253876850689,KATHERINE PARKER CAMPAIGN,EIN ID 87-4340707,US,,2,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07259116916382367745,Megan for Iowa,EIN ID 82-4149261,US,,4,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01000274518616309761,MATT ROSENDALE FOR MONTANA,FEC ID C00548289,US,,41,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12510423689461760001,Friends of Mike Halpin,Registered in US-IL 31795,US,,9,215900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16158546439415267329,CAPITO FOR WEST VIRGINIA,FEC ID C00539825,US,,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10487525085529767937,Anna-Kaisa Ikonen,,FI,,3,0,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13673403870036885505,CHIP LAMARCA CAMPAIGN - FLORIDA STATE HOUSE OF REPRESENTATIVES,EIN ID 82-3000746,US,,27,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01235952911884746753,Congressional Black Caucus PAC,EIN ID 23-2932002,US,,25,93200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13315870451352731649,FRIENDS OF DICK DURBIN COMMITTEE,FEC ID C00148999,US,,43,54400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01785905160396996609,Παναγιώτης Κουφέλος,,GR,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05089496285384278017,Javier Hernandez For Assembly 2024,EIN ID 92-2829987,US,,3,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13899518642447450113,FRIENDS OF JAMES MARONEY,EIN ID 46-4662216,US,,3,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05775661050867220481,AJAY KUMAR,,IN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13055756099351740417,FRANCESCO PORTONE,,IT,,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02539131373440991233,Waldo Wolff,,AR,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,0
AR10477073952629850113,Frederick Cordes,,DE,,1,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16239695070469554177,"The Democracy Project, Inc.",EIN ID 45-3007063,US,,13,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17044348191123701761,ZELDIN FOR NEW YORK,EIN ID 86-2434486,US,,99,323100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08515033248575782913,LACKEY FOR ASSEMBLY,EIN ID 45-4772334,US,,13,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12408888257402634241,LIBERALERNA I TÄBY,,SE,,11,0,2700,0,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0
AR16050225646223228929,Editora e Livraria Conhecimento Liberta LTDA,,"AT, BE, BG, BR, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484000,0,0,0
AR16276484454657032193,REP. ANN WAGNER - U.S. HOUSE OF REPRESENTATIVES,EIN ID 53-6002523,US,,4,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08306103774187880449,SCALISE FOR CONGRESS,FEC ID C00394957,US,,4,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12376367177354182657,GEORGIA HONOR,FEC ID C00763193,US,,193,4503900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03421720867569139713,CRIMTAN BULGARIA EOOD,,"BE, BG, DE, ES, FR, GR, IT",,51,0,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11926936714259464193,"WILLIAM J. BRENNAN CENTER FOR JUSTICE, INC.",EIN ID 13-3839293,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16951745878723395585,ELEICAO 2022 OSMARILDO ALVES DE SOUSA DEPUTADO FEDERAL,,BR,,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45500,0,0,0
AR12659618071502127105,COMMIITTEE TO PROTECT VOTERS' RIGHTS,Registered in US-MI 802385499,US,,2,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13915604841159196673,FRIZELL FOR 45 PLAN ADMINISTRATOR,EIN ID 87-4729315,US,,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01732109458064015361,NEVER AGAIN PAC,FEC ID C00770776,US,,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
